Gene.ID,Gene.Name,Time,Treatment,Replicate,Normalized.Counts
WP_011133312.1,speE,12,C,A,2712
WP_011133312.1,speE,12,C,B,2296
WP_011133312.1,speE,12,C,C,2020
WP_011133312.1,speE,12,HV,A,503
WP_011133312.1,speE,12,HV,B,1567
WP_011133312.1,speE,12,HV,C,663
WP_011133312.1,speE,24,HV,A,56
WP_011133312.1,speE,24,HV,B,53
WP_011133312.1,speE,24,HV,C,30
WP_011133312.1,speE,24,C,A,1981
WP_011133312.1,speE,24,C,B,1962
WP_011133312.1,speE,36,C,A,2231
WP_011133312.1,speE,36,C,B,1382
WP_011133312.1,speE,36,C,C,2722
WP_011133312.1,speE,36,HV,A,17
WP_011133312.1,speE,36,HV,B,42
WP_011133312.1,speE,36,HV,C,16
WP_011133313.1,speB,0,C,A,921
WP_011133313.1,speB,0,C,B,1018
WP_011133313.1,speB,0,C,C,1038
WP_011133313.1,speB,0,HV,A,743
WP_011133313.1,speB,0,HV,B,713
WP_011133313.1,speB,0,HV,C,1772
WP_011133313.1,speB,12,C,A,2542
WP_011133313.1,speB,12,C,B,2063
WP_011133313.1,speB,12,C,C,1765
WP_011133313.1,speB,12,HV,A,545
WP_011133313.1,speB,12,HV,B,1733
WP_011133313.1,speB,12,HV,C,773
WP_011133313.1,speB,24,HV,A,74
WP_011133313.1,speB,24,HV,B,56
WP_011133313.1,speB,24,HV,C,29
WP_011133313.1,speB,24,C,A,1623
WP_011133313.1,speB,24,C,B,1793
WP_011133313.1,speB,36,C,A,2036
WP_011133313.1,speB,36,C,B,1295
WP_011133313.1,speB,36,C,C,2852
WP_011133313.1,speB,36,HV,A,13
WP_011133313.1,speB,36,HV,B,30
WP_011133313.1,speB,36,HV,C,21
WP_011133314.1,gcvT,0,C,A,1284
WP_011133314.1,gcvT,0,C,B,1879
WP_011133314.1,gcvT,0,C,C,1271
WP_011133314.1,gcvT,0,HV,A,956
WP_011133314.1,gcvT,0,HV,B,1313
WP_011133314.1,gcvT,0,HV,C,2087
WP_011133314.1,gcvT,12,C,A,7843
WP_011133314.1,gcvT,12,C,B,5586
WP_011133314.1,gcvT,12,C,C,4654
WP_011133314.1,gcvT,12,HV,A,1294
WP_011133314.1,gcvT,12,HV,B,3193
WP_011133314.1,gcvT,12,HV,C,1450
WP_011133314.1,gcvT,24,HV,A,89
WP_011133314.1,gcvT,24,HV,B,49
WP_011133314.1,gcvT,24,HV,C,48
WP_011133314.1,gcvT,24,C,A,2737
WP_011133314.1,gcvT,24,C,B,1665
WP_011133314.1,gcvT,36,C,A,6356
WP_011133314.1,gcvT,36,C,B,4584
WP_011133314.1,gcvT,36,C,C,7315
WP_011133314.1,gcvT,36,HV,A,38
WP_011133314.1,gcvT,36,HV,B,63
WP_011133314.1,gcvT,36,HV,C,51
WP_011133315.1,aspS,0,C,A,3739
WP_011133315.1,aspS,0,C,B,3335
WP_011133315.1,aspS,0,C,C,4120
WP_011133315.1,aspS,0,HV,A,3127
WP_011133315.1,aspS,0,HV,B,2272
WP_011133315.1,aspS,0,HV,C,6577
WP_011133315.1,aspS,12,C,A,5175
WP_011133315.1,aspS,12,C,B,3569
WP_011133315.1,aspS,12,C,C,3540
WP_011133315.1,aspS,12,HV,A,1158
WP_011133315.1,aspS,12,HV,B,2644
WP_011133315.1,aspS,12,HV,C,1371
WP_011133315.1,aspS,24,HV,A,110
WP_011133315.1,aspS,24,HV,B,77
WP_011133315.1,aspS,24,HV,C,58
WP_011133315.1,aspS,24,C,A,5198
WP_011133315.1,aspS,24,C,B,6555
WP_011133315.1,aspS,36,C,A,3914
WP_011133315.1,aspS,36,C,B,2330
WP_011133315.1,aspS,36,C,C,4573
WP_011133315.1,aspS,36,HV,A,46
WP_011133315.1,aspS,36,HV,B,68
WP_011133315.1,aspS,36,HV,C,36
WP_011133316.1,pyrG,0,C,A,2736
WP_011133316.1,pyrG,0,C,B,3354
WP_011133316.1,pyrG,0,C,C,3249
WP_011133316.1,pyrG,0,HV,A,1998
WP_011133316.1,pyrG,0,HV,B,2982
WP_011133316.1,pyrG,0,HV,C,5642
WP_011133316.1,pyrG,12,C,A,10911
WP_011133316.1,pyrG,12,C,B,8810
WP_011133316.1,pyrG,12,C,C,12837
WP_011133316.1,pyrG,12,HV,A,2351
WP_011133316.1,pyrG,12,HV,B,5211
WP_011133316.1,pyrG,12,HV,C,2463
WP_011133316.1,pyrG,24,HV,A,85
WP_011133316.1,pyrG,24,HV,B,97
WP_011133316.1,pyrG,24,HV,C,73
WP_011133316.1,pyrG,24,C,A,6044
WP_011133316.1,pyrG,24,C,B,7337
WP_011133316.1,pyrG,36,C,A,12424
WP_011133316.1,pyrG,36,C,B,9626
WP_011133316.1,pyrG,36,C,C,13367
WP_011133316.1,pyrG,36,HV,A,88
WP_011133316.1,pyrG,36,HV,B,169
WP_011133316.1,pyrG,36,HV,C,80
WP_011133317.1,queE,0,C,A,326
WP_011133317.1,queE,0,C,B,482
WP_011133317.1,queE,0,C,C,430
WP_011133317.1,queE,0,HV,A,272
WP_011133317.1,queE,0,HV,B,579
WP_011133317.1,queE,0,HV,C,887
WP_011133317.1,queE,12,C,A,1815
WP_011133317.1,queE,12,C,B,1530
WP_011133317.1,queE,12,C,C,1988
WP_011133317.1,queE,12,HV,A,312
WP_011133317.1,queE,12,HV,B,811
WP_011133317.1,queE,12,HV,C,352
WP_011133317.1,queE,24,HV,A,12
WP_011133317.1,queE,24,HV,B,19
WP_011133317.1,queE,24,HV,C,24
WP_011133317.1,queE,24,C,A,897
WP_011133317.1,queE,24,C,B,901
WP_011133317.1,queE,36,C,A,1572
WP_011133317.1,queE,36,C,B,1122
WP_011133317.1,queE,36,C,C,1741
WP_011133317.1,queE,36,HV,A,20
WP_011133317.1,queE,36,HV,B,40
WP_011133317.1,queE,36,HV,C,24
WP_011133318.1,queC,0,C,A,850
WP_011133318.1,queC,0,C,B,1021
WP_011133318.1,queC,0,C,C,823
WP_011133318.1,queC,0,HV,A,676
WP_011133318.1,queC,0,HV,B,850
WP_011133318.1,queC,0,HV,C,1493
WP_011133318.1,queC,12,C,A,2748
WP_011133318.1,queC,12,C,B,2029
WP_011133318.1,queC,12,C,C,2410
WP_011133318.1,queC,12,HV,A,568
WP_011133318.1,queC,12,HV,B,1137
WP_011133318.1,queC,12,HV,C,497
WP_011133318.1,queC,24,HV,A,22
WP_011133318.1,queC,24,HV,B,27
WP_011133318.1,queC,24,HV,C,26
WP_011133318.1,queC,24,C,A,1240
WP_011133318.1,queC,24,C,B,1107
WP_011133318.1,queC,36,C,A,1799
WP_011133318.1,queC,36,C,B,1086
WP_011133318.1,queC,36,C,C,2274
WP_011133318.1,queC,36,HV,A,20
WP_011133318.1,queC,36,HV,B,29
WP_011133318.1,queC,36,HV,C,24
WP_011133319.1,trpE_2,0,C,A,592
WP_011133319.1,trpE_2,0,C,B,718
WP_011133319.1,trpE_2,0,C,C,547
WP_011133319.1,trpE_2,0,HV,A,524
WP_011133319.1,trpE_2,0,HV,B,478
WP_011133319.1,trpE_2,0,HV,C,1015
WP_011133319.1,trpE_2,12,C,A,2369
WP_011133319.1,trpE_2,12,C,B,1378
WP_011133319.1,trpE_2,12,C,C,1603
WP_011133319.1,trpE_2,12,HV,A,507
WP_011133319.1,trpE_2,12,HV,B,1146
WP_011133319.1,trpE_2,12,HV,C,566
WP_011133319.1,trpE_2,24,HV,A,41
WP_011133319.1,trpE_2,24,HV,B,36
WP_011133319.1,trpE_2,24,HV,C,19
WP_011133319.1,trpE_2,24,C,A,948
WP_011133319.1,trpE_2,24,C,B,750
WP_011133319.1,trpE_2,36,C,A,1226
WP_011133319.1,trpE_2,36,C,B,759
WP_011133319.1,trpE_2,36,C,C,1475
WP_011133319.1,trpE_2,36,HV,A,18
WP_011133319.1,trpE_2,36,HV,B,43
WP_011133319.1,trpE_2,36,HV,C,17
WP_011133320.1,pabC,0,C,A,242
WP_011133320.1,pabC,0,C,B,327
WP_011133320.1,pabC,0,C,C,229
WP_011133320.1,pabC,0,HV,A,210
WP_011133320.1,pabC,0,HV,B,288
WP_011133320.1,pabC,0,HV,C,486
WP_011133320.1,pabC,12,C,A,865
WP_011133320.1,pabC,12,C,B,504
WP_011133320.1,pabC,12,C,C,517
WP_011133320.1,pabC,12,HV,A,198
WP_011133320.1,pabC,12,HV,B,567
WP_011133320.1,pabC,12,HV,C,271
WP_011133320.1,pabC,24,HV,A,20
WP_011133320.1,pabC,24,HV,B,18
WP_011133320.1,pabC,24,HV,C,16
WP_011133320.1,pabC,24,C,A,397
WP_011133320.1,pabC,24,C,B,232
WP_011133320.1,pabC,36,C,A,368
WP_011133320.1,pabC,36,C,B,219
WP_011133320.1,pabC,36,C,C,526
WP_011133320.1,pabC,36,HV,A,14
WP_011133320.1,pabC,36,HV,B,22
WP_011133320.1,pabC,36,HV,C,8
WP_011133322.1,PMM1695,0,C,A,1631
WP_011133322.1,PMM1695,0,C,B,2266
WP_011133322.1,PMM1695,0,C,C,1362
WP_011133322.1,PMM1695,0,HV,A,1158
WP_011133322.1,PMM1695,0,HV,B,1151
WP_011133322.1,PMM1695,0,HV,C,2170
WP_011133322.1,PMM1695,12,C,A,1488
WP_011133322.1,PMM1695,12,C,B,1036
WP_011133322.1,PMM1695,12,C,C,973
WP_011133322.1,PMM1695,12,HV,A,267
WP_011133322.1,PMM1695,12,HV,B,1049
WP_011133322.1,PMM1695,12,HV,C,446
WP_011133322.1,PMM1695,24,HV,A,74
WP_011133322.1,PMM1695,24,HV,B,48
WP_011133322.1,PMM1695,24,HV,C,26
WP_011133322.1,PMM1695,24,C,A,2050
WP_011133322.1,PMM1695,24,C,B,1185
WP_011133322.1,PMM1695,36,C,A,974
WP_011133322.1,PMM1695,36,C,B,623
WP_011133322.1,PMM1695,36,C,C,1461
WP_011133322.1,PMM1695,36,HV,A,24
WP_011133322.1,PMM1695,36,HV,B,41
WP_011133322.1,PMM1695,36,HV,C,18
WP_011133323.1,ppk,0,C,A,2206
WP_011133323.1,ppk,0,C,B,2729
WP_011133323.1,ppk,0,C,C,1900
WP_011133323.1,ppk,0,HV,A,1327
WP_011133323.1,ppk,0,HV,B,2083
WP_011133323.1,ppk,0,HV,C,3007
WP_011133323.1,ppk,12,C,A,3151
WP_011133323.1,ppk,12,C,B,1984
WP_011133323.1,ppk,12,C,C,1802
WP_011133323.1,ppk,12,HV,A,473
WP_011133323.1,ppk,12,HV,B,1447
WP_011133323.1,ppk,12,HV,C,681
WP_011133323.1,ppk,24,HV,A,87
WP_011133323.1,ppk,24,HV,B,61
WP_011133323.1,ppk,24,HV,C,34
WP_011133323.1,ppk,24,C,A,2374
WP_011133323.1,ppk,24,C,B,1754
WP_011133323.1,ppk,36,C,A,1805
WP_011133323.1,ppk,36,C,B,1162
WP_011133323.1,ppk,36,C,C,2540
WP_011133323.1,ppk,36,HV,A,42
WP_011133323.1,ppk,36,HV,B,67
WP_011133323.1,ppk,36,HV,C,42
WP_011133324.1,PMM1697,0,C,A,3520
WP_011133324.1,PMM1697,0,C,B,5534
WP_011133324.1,PMM1697,0,C,C,6832
WP_011133324.1,PMM1697,0,HV,A,2278
WP_011133324.1,PMM1697,0,HV,B,5574
WP_011133324.1,PMM1697,0,HV,C,9956
WP_011133324.1,PMM1697,12,C,A,43805
WP_011133324.1,PMM1697,12,C,B,34223
WP_011133324.1,PMM1697,12,C,C,45888
WP_011133324.1,PMM1697,12,HV,A,12925
WP_011133324.1,PMM1697,12,HV,B,19355
WP_011133324.1,PMM1697,12,HV,C,10217
WP_011133324.1,PMM1697,24,HV,A,239
WP_011133324.1,PMM1697,24,HV,B,215
WP_011133324.1,PMM1697,24,HV,C,142
WP_011133324.1,PMM1697,24,C,A,16306
WP_011133324.1,PMM1697,24,C,B,15273
WP_011133324.1,PMM1697,36,C,A,60163
WP_011133324.1,PMM1697,36,C,B,43463
WP_011133324.1,PMM1697,36,C,C,63051
WP_011133324.1,PMM1697,36,HV,A,380
WP_011133324.1,PMM1697,36,HV,B,594
WP_011133324.1,PMM1697,36,HV,C,278
WP_011133326.1,aroF,0,C,A,1514
WP_011133326.1,aroF,0,C,B,1495
WP_011133326.1,aroF,0,C,C,1978
WP_011133326.1,aroF,0,HV,A,933
WP_011133326.1,aroF,0,HV,B,1263
WP_011133326.1,aroF,0,HV,C,3149
WP_011133326.1,aroF,12,C,A,5124
WP_011133326.1,aroF,12,C,B,4872
WP_011133326.1,aroF,12,C,C,5996
WP_011133326.1,aroF,12,HV,A,1214
WP_011133326.1,aroF,12,HV,B,3465
WP_011133326.1,aroF,12,HV,C,1463
WP_011133326.1,aroF,24,HV,A,121
WP_011133326.1,aroF,24,HV,B,69
WP_011133326.1,aroF,24,HV,C,37
WP_011133326.1,aroF,24,C,A,4014
WP_011133326.1,aroF,24,C,B,4378
WP_011133326.1,aroF,36,C,A,6420
WP_011133326.1,aroF,36,C,B,4310
WP_011133326.1,aroF,36,C,C,6918
WP_011133326.1,aroF,36,HV,A,39
WP_011133326.1,aroF,36,HV,B,113
WP_011133326.1,aroF,36,HV,C,41
WP_011133327.1,acnB,0,C,A,9657
WP_011133327.1,acnB,0,C,B,12237
WP_011133327.1,acnB,0,C,C,11247
WP_011133327.1,acnB,0,HV,A,7161
WP_011133327.1,acnB,0,HV,B,7687
WP_011133327.1,acnB,0,HV,C,14687
WP_011133327.1,acnB,12,C,A,15811
WP_011133327.1,acnB,12,C,B,11324
WP_011133327.1,acnB,12,C,C,12629
WP_011133327.1,acnB,12,HV,A,3611
WP_011133327.1,acnB,12,HV,B,11577
WP_011133327.1,acnB,12,HV,C,5404
WP_011133327.1,acnB,24,HV,A,466
WP_011133327.1,acnB,24,HV,B,372
WP_011133327.1,acnB,24,HV,C,185
WP_011133327.1,acnB,24,C,A,23673
WP_011133327.1,acnB,24,C,B,17214
WP_011133327.1,acnB,36,C,A,16448
WP_011133327.1,acnB,36,C,B,12868
WP_011133327.1,acnB,36,C,C,22070
WP_011133327.1,acnB,36,HV,A,170
WP_011133327.1,acnB,36,HV,B,244
WP_011133327.1,acnB,36,HV,C,181
WP_011133328.1,eriC,0,C,A,3403
WP_011133328.1,eriC,0,C,B,3370
WP_011133328.1,eriC,0,C,C,3280
WP_011133328.1,eriC,0,HV,A,2025
WP_011133328.1,eriC,0,HV,B,3265
WP_011133328.1,eriC,0,HV,C,5247
WP_011133328.1,eriC,12,C,A,2281
WP_011133328.1,eriC,12,C,B,2064
WP_011133328.1,eriC,12,C,C,2807
WP_011133328.1,eriC,12,HV,A,779
WP_011133328.1,eriC,12,HV,B,3698
WP_011133328.1,eriC,12,HV,C,1985
WP_011133328.1,eriC,24,HV,A,270
WP_011133328.1,eriC,24,HV,B,155
WP_011133328.1,eriC,24,HV,C,63
WP_011133328.1,eriC,24,C,A,3718
WP_011133328.1,eriC,24,C,B,4745
WP_011133328.1,eriC,36,C,A,2541
WP_011133328.1,eriC,36,C,B,1547
WP_011133328.1,eriC,36,C,C,3389
WP_011133328.1,eriC,36,HV,A,28
WP_011133328.1,eriC,36,HV,B,51
WP_011133328.1,eriC,36,HV,C,30
WP_011133329.1,purU,0,C,A,1246
WP_011133329.1,purU,0,C,B,1866
WP_011133329.1,purU,0,C,C,1412
WP_011133329.1,purU,0,HV,A,1155
WP_011133329.1,purU,0,HV,B,934
WP_011133329.1,purU,0,HV,C,2046
WP_011133329.1,purU,12,C,A,2887
WP_011133329.1,purU,12,C,B,2212
WP_011133329.1,purU,12,C,C,1689
WP_011133329.1,purU,12,HV,A,694
WP_011133329.1,purU,12,HV,B,2245
WP_011133329.1,purU,12,HV,C,1155
WP_011133329.1,purU,24,HV,A,166
WP_011133329.1,purU,24,HV,B,140
WP_011133329.1,purU,24,HV,C,74
WP_011133329.1,purU,24,C,A,2580
WP_011133329.1,purU,24,C,B,1372
WP_011133329.1,purU,36,C,A,2135
WP_011133329.1,purU,36,C,B,1164
WP_011133329.1,purU,36,C,C,2698
WP_011133329.1,purU,36,HV,A,39
WP_011133329.1,purU,36,HV,B,69
WP_011133329.1,purU,36,HV,C,34
WP_011133330.1,PMM1703,0,C,A,714
WP_011133330.1,PMM1703,0,C,B,1043
WP_011133330.1,PMM1703,0,C,C,843
WP_011133330.1,PMM1703,0,HV,A,585
WP_011133330.1,PMM1703,0,HV,B,808
WP_011133330.1,PMM1703,0,HV,C,1550
WP_011133330.1,PMM1703,12,C,A,4874
WP_011133330.1,PMM1703,12,C,B,2749
WP_011133330.1,PMM1703,12,C,C,2452
WP_011133330.1,PMM1703,12,HV,A,786
WP_011133330.1,PMM1703,12,HV,B,1841
WP_011133330.1,PMM1703,12,HV,C,970
WP_011133330.1,PMM1703,24,HV,A,84
WP_011133330.1,PMM1703,24,HV,B,61
WP_011133330.1,PMM1703,24,HV,C,42
WP_011133330.1,PMM1703,24,C,A,1723
WP_011133330.1,PMM1703,24,C,B,1088
WP_011133330.1,PMM1703,36,C,A,2704
WP_011133330.1,PMM1703,36,C,B,1942
WP_011133330.1,PMM1703,36,C,C,3478
WP_011133330.1,PMM1703,36,HV,A,38
WP_011133330.1,PMM1703,36,HV,B,76
WP_011133330.1,PMM1703,36,HV,C,24
WP_011133331.1,dnaK2,0,C,A,183439
WP_011133331.1,dnaK2,0,C,B,259484
WP_011133331.1,dnaK2,0,C,C,120827
WP_011133331.1,dnaK2,0,HV,A,139868
WP_011133331.1,dnaK2,0,HV,B,93175
WP_011133331.1,dnaK2,0,HV,C,130545
WP_011133331.1,dnaK2,12,C,A,257091
WP_011133331.1,dnaK2,12,C,B,216878
WP_011133331.1,dnaK2,12,C,C,198137
WP_011133331.1,dnaK2,12,HV,A,58109
WP_011133331.1,dnaK2,12,HV,B,98480
WP_011133331.1,dnaK2,12,HV,C,29868
WP_011133331.1,dnaK2,24,HV,A,1030
WP_011133331.1,dnaK2,24,HV,B,1318
WP_011133331.1,dnaK2,24,HV,C,845
WP_011133331.1,dnaK2,24,C,A,277464
WP_011133331.1,dnaK2,24,C,B,137881
WP_011133331.1,dnaK2,36,C,A,233688
WP_011133331.1,dnaK2,36,C,B,159671
WP_011133331.1,dnaK2,36,C,C,316696
WP_011133331.1,dnaK2,36,HV,A,2034
WP_011133331.1,dnaK2,36,HV,B,3240
WP_011133331.1,dnaK2,36,HV,C,1453
WP_011133332.1,aroE,0,C,A,1810
WP_011133332.1,aroE,0,C,B,2775
WP_011133332.1,aroE,0,C,C,1764
WP_011133332.1,aroE,0,HV,A,1078
WP_011133332.1,aroE,0,HV,B,1189
WP_011133332.1,aroE,0,HV,C,2063
WP_011133332.1,aroE,12,C,A,2973
WP_011133332.1,aroE,12,C,B,2521
WP_011133332.1,aroE,12,C,C,2283
WP_011133332.1,aroE,12,HV,A,553
WP_011133332.1,aroE,12,HV,B,1954
WP_011133332.1,aroE,12,HV,C,890
WP_011133332.1,aroE,24,HV,A,48
WP_011133332.1,aroE,24,HV,B,43
WP_011133332.1,aroE,24,HV,C,15
WP_011133332.1,aroE,24,C,A,3324
WP_011133332.1,aroE,24,C,B,1962
WP_011133332.1,aroE,36,C,A,2847
WP_011133332.1,aroE,36,C,B,1813
WP_011133332.1,aroE,36,C,C,3586
WP_011133332.1,aroE,36,HV,A,25
WP_011133332.1,aroE,36,HV,B,28
WP_011133332.1,aroE,36,HV,C,17
WP_011133333.1,rpsF,0,C,A,12904
WP_011133333.1,rpsF,0,C,B,14933
WP_011133333.1,rpsF,0,C,C,16774
WP_011133333.1,rpsF,0,HV,A,10390
WP_011133333.1,rpsF,0,HV,B,8963
WP_011133333.1,rpsF,0,HV,C,22513
WP_011133333.1,rpsF,12,C,A,15209
WP_011133333.1,rpsF,12,C,B,13628
WP_011133333.1,rpsF,12,C,C,12495
WP_011133333.1,rpsF,12,HV,A,3467
WP_011133333.1,rpsF,12,HV,B,6857
WP_011133333.1,rpsF,12,HV,C,2203
WP_011133333.1,rpsF,24,HV,A,304
WP_011133333.1,rpsF,24,HV,B,372
WP_011133333.1,rpsF,24,HV,C,99
WP_011133333.1,rpsF,24,C,A,28922
WP_011133333.1,rpsF,24,C,B,19563
WP_011133333.1,rpsF,36,C,A,16564
WP_011133333.1,rpsF,36,C,B,12826
WP_011133333.1,rpsF,36,C,C,16602
WP_011133333.1,rpsF,36,HV,A,147
WP_011133333.1,rpsF,36,HV,B,198
WP_011133333.1,rpsF,36,HV,C,101
WP_011133334.1,argG,0,C,A,3493
WP_011133334.1,argG,0,C,B,4114
WP_011133334.1,argG,0,C,C,3855
WP_011133334.1,argG,0,HV,A,2834
WP_011133334.1,argG,0,HV,B,2941
WP_011133334.1,argG,0,HV,C,5210
WP_011133334.1,argG,12,C,A,9989
WP_011133334.1,argG,12,C,B,8214
WP_011133334.1,argG,12,C,C,9557
WP_011133334.1,argG,12,HV,A,2545
WP_011133334.1,argG,12,HV,B,4419
WP_011133334.1,argG,12,HV,C,1895
WP_011133334.1,argG,24,HV,A,84
WP_011133334.1,argG,24,HV,B,58
WP_011133334.1,argG,24,HV,C,64
WP_011133334.1,argG,24,C,A,7034
WP_011133334.1,argG,24,C,B,9921
WP_011133334.1,argG,36,C,A,12254
WP_011133334.1,argG,36,C,B,9264
WP_011133334.1,argG,36,C,C,13112
WP_011133334.1,argG,36,HV,A,65
WP_011133334.1,argG,36,HV,B,138
WP_011133334.1,argG,36,HV,C,74
WP_011133339.1,uvrA,0,C,A,5508
WP_011133339.1,uvrA,0,C,B,8910
WP_011133339.1,uvrA,0,C,C,5233
WP_011133339.1,uvrA,0,HV,A,5841
WP_011133339.1,uvrA,0,HV,B,6603
WP_011133339.1,uvrA,0,HV,C,7514
WP_011133339.1,uvrA,12,C,A,8711
WP_011133339.1,uvrA,12,C,B,6870
WP_011133339.1,uvrA,12,C,C,6550
WP_011133339.1,uvrA,12,HV,A,1839
WP_011133339.1,uvrA,12,HV,B,4432
WP_011133339.1,uvrA,12,HV,C,1979
WP_011133339.1,uvrA,24,HV,A,160
WP_011133339.1,uvrA,24,HV,B,151
WP_011133339.1,uvrA,24,HV,C,140
WP_011133339.1,uvrA,24,C,A,3915
WP_011133339.1,uvrA,24,C,B,3234
WP_011133339.1,uvrA,36,C,A,6015
WP_011133339.1,uvrA,36,C,B,4209
WP_011133339.1,uvrA,36,C,C,7400
WP_011133339.1,uvrA,36,HV,A,107
WP_011133339.1,uvrA,36,HV,B,121
WP_011133339.1,uvrA,36,HV,C,100
WP_011133340.1,recN,0,C,A,523
WP_011133340.1,recN,0,C,B,664
WP_011133340.1,recN,0,C,C,608
WP_011133340.1,recN,0,HV,A,296
WP_011133340.1,recN,0,HV,B,519
WP_011133340.1,recN,0,HV,C,1169
WP_011133340.1,recN,12,C,A,2410
WP_011133340.1,recN,12,C,B,1818
WP_011133340.1,recN,12,C,C,2182
WP_011133340.1,recN,12,HV,A,570
WP_011133340.1,recN,12,HV,B,1370
WP_011133340.1,recN,12,HV,C,625
WP_011133340.1,recN,24,HV,A,32
WP_011133340.1,recN,24,HV,B,32
WP_011133340.1,recN,24,HV,C,15
WP_011133340.1,recN,24,C,A,968
WP_011133340.1,recN,24,C,B,960
WP_011133340.1,recN,36,C,A,1591
WP_011133340.1,recN,36,C,B,855
WP_011133340.1,recN,36,C,C,2103
WP_011133340.1,recN,36,HV,A,25
WP_011133340.1,recN,36,HV,B,36
WP_011133340.1,recN,36,HV,C,13
WP_011133343.1,thrC,0,C,A,3022
WP_011133343.1,thrC,0,C,B,4073
WP_011133343.1,thrC,0,C,C,3651
WP_011133343.1,thrC,0,HV,A,2844
WP_011133343.1,thrC,0,HV,B,2806
WP_011133343.1,thrC,0,HV,C,5902
WP_011133343.1,thrC,12,C,A,5170
WP_011133343.1,thrC,12,C,B,3912
WP_011133343.1,thrC,12,C,C,3656
WP_011133343.1,thrC,12,HV,A,1049
WP_011133343.1,thrC,12,HV,B,2412
WP_011133343.1,thrC,12,HV,C,1123
WP_011133343.1,thrC,24,HV,A,74
WP_011133343.1,thrC,24,HV,B,67
WP_011133343.1,thrC,24,HV,C,60
WP_011133343.1,thrC,24,C,A,5529
WP_011133343.1,thrC,24,C,B,3847
WP_011133343.1,thrC,36,C,A,4163
WP_011133343.1,thrC,36,C,B,2449
WP_011133343.1,thrC,36,C,C,4972
WP_011133343.1,thrC,36,HV,A,43
WP_011133343.1,thrC,36,HV,B,81
WP_011133343.1,thrC,36,HV,C,31
WP_011819648.1,psbE,0,C,A,141690
WP_011819648.1,psbE,0,C,B,190509
WP_011819648.1,psbE,0,C,C,137941
WP_011819648.1,psbE,0,HV,A,86135
WP_011819648.1,psbE,0,HV,B,162895
WP_011819648.1,psbE,0,HV,C,158198
WP_011819648.1,psbE,12,C,A,67358
WP_011819648.1,psbE,12,C,B,70253
WP_011819648.1,psbE,12,C,C,97951
WP_011819648.1,psbE,12,HV,A,16110
WP_011819648.1,psbE,12,HV,B,32924
WP_011819648.1,psbE,12,HV,C,14447
WP_011819648.1,psbE,24,HV,A,1199
WP_011819648.1,psbE,24,HV,B,891
WP_011819648.1,psbE,24,HV,C,585
WP_011819648.1,psbE,24,C,A,154422
WP_011819648.1,psbE,24,C,B,202729
WP_011819648.1,psbE,36,C,A,133272
WP_011819648.1,psbE,36,C,B,100429
WP_011819648.1,psbE,36,C,C,122626
WP_011819648.1,psbE,36,HV,A,568
WP_011819648.1,psbE,36,HV,B,1050
WP_011819648.1,psbE,36,HV,C,420
WP_036930291.1,dusB,0,C,A,1196
WP_036930291.1,dusB,0,C,B,1376
WP_036930291.1,dusB,0,C,C,751
WP_036930291.1,dusB,0,HV,A,703
WP_036930291.1,dusB,0,HV,B,717
WP_036930291.1,dusB,0,HV,C,924
WP_036930291.1,dusB,12,C,A,1470
WP_036930291.1,dusB,12,C,B,861
WP_036930291.1,dusB,12,C,C,776
WP_036930291.1,dusB,12,HV,A,267
WP_036930291.1,dusB,12,HV,B,747
WP_036930291.1,dusB,12,HV,C,334
WP_036930291.1,dusB,24,HV,A,51
WP_036930291.1,dusB,24,HV,B,43
WP_036930291.1,dusB,24,HV,C,34
WP_036930291.1,dusB,24,C,A,1171
WP_036930291.1,dusB,24,C,B,740
WP_036930291.1,dusB,36,C,A,799
WP_036930291.1,dusB,36,C,B,682
WP_036930291.1,dusB,36,C,C,1121
WP_036930291.1,dusB,36,HV,A,40
WP_036930291.1,dusB,36,HV,B,56
WP_036930291.1,dusB,36,HV,C,25
WP_036930312.1,urtA,0,C,A,187389
WP_036930312.1,urtA,0,C,B,186297
WP_036930312.1,urtA,0,C,C,115936
WP_036930312.1,urtA,0,HV,A,126362
WP_036930312.1,urtA,0,HV,B,15074
WP_036930312.1,urtA,0,HV,C,135929
WP_036930312.1,urtA,12,C,A,128440
WP_036930312.1,urtA,12,C,B,32747
WP_036930312.1,urtA,12,C,C,67922
WP_036930312.1,urtA,12,HV,A,18770
WP_036930312.1,urtA,12,HV,B,31161
WP_036930312.1,urtA,12,HV,C,7893
WP_036930312.1,urtA,24,HV,A,1885
WP_036930312.1,urtA,24,HV,B,736
WP_036930312.1,urtA,24,HV,C,550
WP_036930312.1,urtA,24,C,A,634287
WP_036930312.1,urtA,24,C,B,193886
WP_036930312.1,urtA,36,C,A,37805
WP_036930312.1,urtA,36,C,B,14810
WP_036930312.1,urtA,36,C,C,102567
WP_036930312.1,urtA,36,HV,A,505
WP_036930312.1,urtA,36,HV,B,607
WP_036930312.1,urtA,36,HV,C,234
WP_036930317.1,crtH,0,C,A,3571
WP_036930317.1,crtH,0,C,B,5353
WP_036930317.1,crtH,0,C,C,3662
WP_036930317.1,crtH,0,HV,A,3322
WP_036930317.1,crtH,0,HV,B,5673
WP_036930317.1,crtH,0,HV,C,9590
WP_036930317.1,crtH,12,C,A,4958
WP_036930317.1,crtH,12,C,B,4243
